Incident ID,Offence Code,CR Number,Dispatch Date / Time,NIBRS Code,Victims,Crime Name1,Crime Name2,Crime Name3,Police District Name,Block Address,City,State,Zip Code,Agency,Place,Sector,Beat,PRA,Address Number,Street Prefix,Street Name,Street Suffix,Street Type,Start_Date_Time,End_Date_Time,Latitude,Longitude,Police District Number,Location
201199286,1111,180037666,07/30/2018 12:31:24 AM,11B,1,Crime Against Person,Forcible Sodomy,SEX ASSAULT - SODOMY-WOMAN-WEAPON,ROCKVILLE,300 BLK S STONESTREET AVE,ROCKVILLE,MD,20850,MCPD,Residence - Yard,A,1A3,284,300,S,STONESTREET,,AVE,07/28/2018 06:00:00 PM,07/28/2018 06:30:00 PM,39.085363243,-77.145089061,1D,"(39.0854, -77.1451)"
201273508,2601,200002242,01/13/2020 09:47:40 PM,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,WHEATON,3400 BLK  JANET RD,SILVER SPRING,MD,20906,MCPD,Residence - Single Family,K,4K2,336,3400,,JANET,,RD,01/13/2020 09:47:00 PM,,39.066711647,-77.067295427,4D,"(39.0667, -77.0673)"
201250099,4801,190036050,07/29/2019 12:54:58 AM,90Z,1,Crime Against Society,All Other Offenses,OBSTRUCT POLICE - RESISTING OFFICER,MONTGOMERY VILLAGE,1  BLK S SUMMIT AVE,GAITHERSBURG,MD,20877,GPD,Gas Station,P,6P3,432,1,S,SUMMIT,,AVE,07/29/2019 12:53:00 AM,,39.142181833,-77.193356011,6D,"(39.1422, -77.1934)"
201250949,2202,190037110,08/04/2019 06:28:03 AM,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,WHEATON,4400 BLK  ASPEN HILL RD,ROCKVILLE,MD,20853,MCPD,Residence - Single Family,K,4K2,527,4400,,ASPEN HILL,,RD,08/04/2019 06:28:00 AM,,39.07916582,-77.087229942,4D,"(39.0792, -77.0872)"
201266832,9107,190056979,11/25/2019 06:04:25 PM,90Z,1,Other,All Other Offenses,MISSING PERSON,WHEATON,17000 BLK  WOODALE DR,SILVER SPRING,MD,20861,MCPD,Residence - Single Family,J,4J1,390,17000,,WOODALE,,DR,11/25/2019 05:30:00 PM,11/25/2019 05:58:00 PM,39.134386787,-77.003356272,4D,"(39.1344, -77.0034)"
201248922,2305,190034111,07/18/2019 12:58:12 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,11700 BLK  OLD COLUMBIA PIK,SILVER SPRING,MD,20904,MCPD,Street - Residential,I,3I1,145,11700,,OLD COLUMBIA,,PIK,07/17/2019 11:00:00 PM,07/18/2019 10:30:00 AM,39.048462069,-76.980641973,3D,"(39.0485, -76.9806)"
201250564,2610,190036476,07/31/2019 09:50:57 AM,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,MONTGOMERY VILLAGE,800 BLK  STILL CREEK LA,GAITHERSBURG,MD,20878,GPD,Residence - Single Family,P,6P2,450,800,,STILL CREEK,,LA,01/01/2019 09:50:00 AM,07/30/2019 12:00:00 PM,39.111532931,-77.231872773,6D,"(39.1115, -77.2319)"
201270493,2305,190061492,12/21/2019 11:28:08 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,ROCKVILLE,200 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20850,RCPD,Parking Lot - Metro,A,1A3,275,200,,ROCKVILLE,,PIK,12/20/2019 09:00:00 AM,12/21/2019 11:00:00 AM,39.085166422,-77.148190491,1D,"(39.0852, -77.1482)"
201250585,1399,190036673,08/01/2019 10:17:00 AM,13B,1,Crime Against Person,Simple Assault,ASSAULT - 2ND DEGREE,ROCKVILLE,200 BLK  TAYLOR AVE,ROCKVILLE,MD,20850,RCPD,Residence - Single Family,A,1A3,286,200,,TAYLOR,,AVE,08/01/2019 10:16:00 AM,08/01/2019 10:16:00 AM,39.087413355,-77.137985554,1D,"(39.0874, -77.138)"
201250967,3550,190037118,08/04/2019 09:54:16 AM,35B,1,Crime Against Society,Drug Equipment Violations,DRUGS - NARCOTIC EQUIP - POSSESS,ROCKVILLE,1800 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,RCPD,Grocery/Supermarket,A,1A1,272,1800,,ROCKVILLE,,PIK,08/04/2019 09:54:00 AM,08/04/2019 10:45:00 AM,39.060265741,-77.122632025,1D,"(39.0603, -77.1226)"
201250800,2305,190036927,08/02/2019 08:31:11 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,3600 BLK  UNDERWOOD ST,CHEVY CHASE,MD,20815,MCPD,Residence - Driveway,D,2D1,037,3600,,UNDERWOOD,,ST,08/01/2019 11:00:00 PM,08/02/2019 05:00:00 PM,38.983240315,-77.072156294,2D,"(38.9832, -77.0722)"
201266311,1313,190056285,11/21/2019 03:39:58 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,WHEATON,3200 BLK  BEAVERWOOD LA,SILVER SPRING,MD,20906,MCPD,Parking Lot - School,K,4K1,348,3200,,BEAVERWOOD,,LA,11/21/2019 03:00:00 PM,11/21/2019 03:45:00 PM,39.0865807,-77.064572,4D,"(39.0866, -77.0646)"
201250960,2404,190036995,08/03/2019 10:33:36 AM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,MONTGOMERY VILLAGE,19500 BLK  BRASSIE PL,MONTGOMERY VILLAGE,MD,20886,MCPD,Parking Lot - Residential,R,6R2,544,19500,,BRASSIE,,PL,08/02/2019 05:30:00 PM,08/03/2019 10:00:00 AM,39.175759169,-77.200035826,6D,"(39.1758, -77.2)"
201266835,2399,190056936,11/25/2019 03:05:40 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),WHEATON,13700 BLK  CONNECTICUT AVE,ROCKVILLE,MD,20906,MCPD,Parking Lot - Commercial,K,4K2,337,13700,,CONNECTICUT,,AVE,11/24/2019 11:15:00 AM,11/24/2019 12:00:00 PM,39.078910908,-77.080827009,4D,"(39.0789, -77.0808)"
201250253,2305,190035777,07/27/2019 01:05:14 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,600 BLK S FREDERICK AVE,GAITHERSBURG,MD,20877,MCPD,Parking Lot - Commercial,P,6P3,432,600,S,FREDERICK,,AVE,07/26/2019 06:00:00 PM,07/27/2019 08:00:00 AM,39.131945958,-77.188734031,6D,"(39.1319, -77.1887)"
201250408,9062,190036263,,90Z,1,Crime Against Society,All Other Offenses,FUGITIVE FROM JUSTICE (OUT OF STATE),ROCKVILLE,1300 BLK  SEVEN LOCKS RD,POTOMAC,MD,20854,MCPD,Jail/Prison,B,1B1,228,1300,,SEVEN LOCKS,,RD,07/30/2019 09:00:00 AM,,39.067069052,-77.161752024,1D,"(39.0671, -77.1618)"
201266835,2605,190056936,11/25/2019 03:05:40 PM,26B,1,Crime Against Property,Credit Card/Automatic Teller Machine Fraud,FRAUD - ILLEGAL USE CREDIT CARDS,WHEATON,13700 BLK  CONNECTICUT AVE,ROCKVILLE,MD,20906,MCPD,Parking Lot - Commercial,K,4K2,337,13700,,CONNECTICUT,,AVE,11/24/2019 11:15:00 AM,11/24/2019 12:00:00 PM,39.078910908,-77.080827009,4D,"(39.0789, -77.0808)"
201266836,2902,190057001,11/25/2019 08:25:12 PM,290,1,Crime Against Property,Destruction/Damage/Vandalism of Property,DAMAGE PROPERTY - PRIVATE,MONTGOMERY VILLAGE,1  BLK  APPLE SEED LA,GAITHERSBURG,MD,20878,MCPD,Parking Lot - Residential,P,6P1,442,1,,APPLE SEED,,LA,11/25/2019 08:25:00 PM,,39.120076625,-77.211682411,6D,"(39.1201, -77.2117)"
201273226,1303,200001844,01/11/2020 12:57:03 PM,13A,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - FAMILY-STRONG-ARM,MONTGOMERY VILLAGE,18200 BLK  LOST KNIFE CIR,MONTGOMERY VILLAGE,MD,20886,MCPD,Residence - Apartment/Condo,R,6R1,505,18200,,LOST KNIFE,,CIR,01/11/2020 12:57:00 PM,,39.157128094,-77.203358805,6D,"(39.1571, -77.2034)"
201250443,9113,190036497,07/31/2019 12:44:41 PM,90Z,1,Other,All Other Offenses,MENTAL ILLNESS - EMERGENCY PETITION,BETHESDA,4700 BLK  BRADLEY BLV,CHEVY CHASE,MD,20815,MCPD,Residence - Apartment/Condo,D,2D2,031,4700,,BRADLEY,,BLV,07/31/2019 12:44:00 PM,,38.977830463,-77.092440822,2D,"(38.9778, -77.0924)"
201282104,2199,200012828,,210,1,Crime Against Property,Extortion/Blackmail,EXTORTION (DESCRIBE OFFENSE),MONTGOMERY VILLAGE,1  BLK  FULKS CORNER AVE,GAITHERSBURG,MD,20877,GPD,Other/Unknown,P,6P3,431,1,,FULKS CORNER,,AVE,03/16/2020 11:11:00 AM,,39.140365906,-77.195623405,6D,"(39.1404, -77.1956)"
201250769,5311,190036864,08/02/2019 02:23:35 PM,90C,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,WHEATON,14000 BLK  CONNECTICUT AVE,SILVER SPRING,MD,20906,MCPD,Laundromat,K,4K1,533,14000,,CONNECTICUT,,AVE,08/02/2019 02:23:00 PM,,39.083822107,-77.077656569,4D,"(39.0838, -77.0777)"
201250653,2305,190036559,07/31/2019 06:35:48 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,BETHESDA,11200 BLK  DEWEY RD,KENSINGTON,MD,20895,MCPD,Street - Residential,D,2D3,311,11200,,DEWEY,,RD,07/30/2019 06:00:00 PM,07/31/2019 08:00:00 AM,39.039580806,-77.083543406,2D,"(39.0396, -77.0835)"
201250648,2589,190036745,08/01/2019 05:30:17 PM,250,1,Crime Against Property,Counterfeiting/Forgery,FORGERY (DESCRIBE OFFENSE),BETHESDA,7400 BLK  INDRAFF CT,BETHESDA,MD,20817,MCPD,Residence - Single Family,E,2E1,061,7400,,INDRAFF,,CT,08/01/2019 05:30:00 PM,,38.989508189,-77.153126717,2D,"(38.9895, -77.1531)"
201250658,2610,190036746,08/01/2019 05:36:38 PM,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,ROCKVILLE,1000 BLK  KENNON CT,ROCKVILLE,MD,20851,RCPD,Residence - Single Family,A,1A2,288,1000,,KENNON,,CT,08/01/2019 09:00:00 AM,08/01/2019 05:00:00 PM,39.085810265,-77.133221775,1D,"(39.0858, -77.1332)"
201250329,2601,190036212,07/29/2019 08:27:54 PM,26A,1,Crime Against Property,False Pretenses/Swindle/Confidence Game,FRAUD - CONFIDENCE GAME,WHEATON,10800 BLK  EASTWOOD AVE,SILVER SPRING,MD,20901,MCPD,Residence - Single Family,L,4L2,158,10800,,EASTWOOD,,AVE,07/29/2019 08:27:00 PM,,39.034310416,-77.021068723,4D,"(39.0343, -77.0211)"
201250785,2204,190036871,08/02/2019 03:34:00 PM,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - NO FORCED ENTRY-RESIDENTIAL,SILVER SPRING,2700 BLK  DEER RIDGE DR,SILVER SPRING,MD,20904,MCPD,Residence - Garage,I,3I1,377,2700,,DEER RIDGE,,DR,07/26/2019 10:50:00 PM,07/26/2019 11:00:00 PM,39.064188781,-76.954175247,3D,"(39.0642, -76.9542)"
201250855,2610,190036863,08/02/2019 02:32:51 PM,26F,1,Crime Against Property,Identity Theft,IDENTITY THEFT,GERMANTOWN,14200 BLK  BRASS WHEEL RD,BOYDS,MD,20841,MCPD,Other/Unknown,N,5N2,586,14200,,BRASS WHEEL,,RD,08/01/2019 06:00:00 PM,,39.167810082,-77.299857096,5D,"(39.1678, -77.2999)"
201250636,2303,190036730,08/01/2019 04:10:21 PM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,MONTGOMERY VILLAGE,700 BLK  RUSSELL AVE,GAITHERSBURG,MD,20877,GPD,Retail - Clothing,R,6R1,548,700,,RUSSELL,,AVE,08/01/2019 04:10:00 PM,,39.150669959,-77.204063076,6D,"(39.1507, -77.2041)"
201250682,9105,190036727,08/01/2019 03:41:36 PM,90Z,1,Other,All Other Offenses,LOST PROPERTY,SILVER SPRING,1600 BLK  TREETOP VIEW TER,SILVER SPRING,MD,20904,MCPD,Other/Unknown,I,3I1,145,1600,,TREETOP VIEW,,TER,08/01/2019 12:00:00 PM,08/01/2019 01:30:00 PM,39.048463075,-76.982375294,3D,"(39.0485, -76.9824)"
201087381,5404,16033592,,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,GERMANTOWN,20000 BLK  GERMANTOWN RD,GERMANTOWN,MD,20876,MCPD,Street - Commercial,N,5N1,702,20000,,GERMANTOWN,,RD,07/02/2016 09:01:00 PM,,39.182183302,-77.25998699,5D,"(39.1822, -77.26)"
201087383,9199,16033610,,90Z,1,Other,All Other Offenses,POLICE INFORMATION,ROCKVILLE,200 BLK  CONGRESSIONAL LA,ROCKVILLE,MD,20850,RCPD,Parking Lot - Residential,A,1A1,267,200,,CONGRESSIONAL,,LA,07/02/2016 10:38:00 PM,07/02/2016 10:38:00 PM,39.062228444,-77.12907021,1D,"(39.0622, -77.1291)"
201271164,2305,190062268,12/27/2019 06:25:58 AM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,1100 BLK  DOWNS DR,SILVER SPRING,MD,20904,MCPD,Street - In vehicle,I,3I1,519,1100,,DOWNS,,DR,12/27/2019 06:25:00 AM,,39.059687553,-76.988670034,3D,"(39.0597, -76.9887)"
201266840,9199,190056924,,90Z,1,Other,All Other Offenses,POLICE INFORMATION,MONTGOMERY VILLAGE,11900 BLK  BAYSWATER RD,GAITHERSBURG,MD,20878,MCPD,Residence - Single Family,P,6P2,590,11900,,BAYSWATER,,RD,11/25/2019 02:50:00 PM,11/25/2019 02:50:00 PM,39.131875497,-77.246618497,6D,"(39.1319, -77.2466)"
201268859,9199,190049263,,90Z,1,Other,All Other Offenses,POLICE INFORMATION,ROCKVILLE,7300 BLK  CALHOUN PL,DERWOOD,MD,20855,MCPD,Other/Unknown,A,1A4,281,7300,,CALHOUN,,PL,09/03/2019 11:56:00 PM,,39.107938145,-77.148110004,1D,"(39.1079, -77.1481)"
201278386,1311,200008175,,13A,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - POL OFF-OTHER WEAPON,WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902,MCPD,Parking Lot - Commercial,L,4L2,321,11100,,VEIRS MILL,,RD,02/18/2020 06:35:00 PM,02/18/2020 06:45:00 PM,39.037383899,-77.051682322,4D,"(39.0374, -77.0517)"
201278386,5202,200008175,,520,1,Crime Against Society,Weapon Law Violations,WEAPON - CONCEALED,WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902,MCPD,Street - In vehicle,L,4L2,321,11100,,VEIRS MILL,,RD,02/18/2020 06:35:00 PM,02/18/2020 06:45:00 PM,39.037383899,-77.051682322,4D,"(39.0374, -77.0517)"
201278386,5299,200008175,,520,1,Crime Against Society,Weapon Law Violations,WEAPON OFFENSE (DESCRIBE OFFENSE),WHEATON,11100 BLK  VEIRS MILL RD,SILVER SPRING,MD,20902,MCPD,Parking Lot - Commercial,L,4L2,321,11100,,VEIRS MILL,,RD,02/18/2020 06:35:00 PM,02/18/2020 06:45:00 PM,39.037383899,-77.051682322,4D,"(39.0374, -77.0517)"
201269100,3562,190059821,12/12/2019 06:42:13 AM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,ROCKVILLE,200 BLK  EDISON PARK DR,GAITHERSBURG,MD,20878,MCPD,Parking Lot - County,B,1B2,725,200,,EDISON PARK,,DR,12/12/2019 07:10:00 AM,,39.113694938,-77.234133055,1D,"(39.1137, -77.2341)"
201266846,5311,190057003,,90C,1,Crime Against Society,Disorderly Conduct,PUBLIC PEACE - DISORDERLY CONDUCT,ROCKVILLE,300 BLK N WASHINGTON ST,ROCKVILLE,MD,20850,RCPD,Street - Bus Stop,A,1A3,254,300,N,WASHINGTON,,ST,11/25/2019 09:20:00 PM,11/25/2019 09:28:00 PM,39.088671094,-77.153696587,1D,"(39.0887, -77.1537)"
201241839,2404,190025829,05/30/2019 05:28:15 PM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,BETHESDA,5400 BLK  MARINELLI RD,ROCKVILLE,MD,20852,MCPD,Street - Commercial,D,2D4,187,5400,,MARINELLI,,RD,05/30/2019 10:00:00 AM,05/30/2019 03:00:00 PM,39.047607578,-77.10823038,2D,"(39.0476, -77.1082)"
201242116,2399,190026191,,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),SILVER SPRING,9700 BLK  MT PISGAH RD,SILVER SPRING,MD,20903,MCPD,Street - Residential,H,3H2,138,9700,,MT PISGAH,,RD,06/01/2019 07:22:00 PM,,39.015240514,-76.976866859,3D,"(39.0152, -76.9769)"
201271164,2404,190062268,12/27/2019 06:25:58 AM,240,1,Crime Against Property,Motor Vehicle Theft,AUTO THEFT - VEHICLE THEFT,SILVER SPRING,1100 BLK  DOWNS DR,SILVER SPRING,MD,20904,MCPD,Residence - Driveway,I,3I1,519,1100,,DOWNS,,DR,12/27/2019 06:25:00 AM,,39.059687553,-76.988670034,3D,"(39.0597, -76.9887)"
201242480,2499,190026656,06/04/2019 01:17:43 PM,240,1,Crime Against Property,Motor Vehicle Theft,STOLEN VEHICLE (DESCRIBE OFFENSE),MONTGOMERY VILLAGE,,GAITHERSBURG,MD,20879,MCPD,Street - Residential,R,6R1,503,,,QUAIL VALLEY,,BLV,06/04/2019 01:17:00 PM,,39.163750692,-77.190350332,6D,"(39.1638, -77.1904)"
201265337,2399,190055167,11/15/2019 05:01:10 PM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),ROCKVILLE,1  BLK  MARYLAND AVE,ROCKVILLE,MD,20850,RCPD,Other/Unknown,A,1A3,277,1,,MARYLAND,,AVE,11/15/2019 05:01:00 PM,,39.080466536,-77.152807988,1D,"(39.0805, -77.1528)"
201262415,2305,190051377,10/25/2019 07:04:42 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,MONTGOMERY VILLAGE,19800 BLK  APPLE RIDGE PL,MONTGOMERY VILLAGE,MD,20886,MCPD,Parking Lot - Residential,R,6R2,547,19800,,APPLE RIDGE,,PL,10/23/2019 10:00:00 PM,10/24/2019 06:30:00 AM,39.182221322,-77.214980837,6D,"(39.1822, -77.215)"
201243073,2399,190027398,06/08/2019 10:23:29 AM,23H,1,Crime Against Property,All other Larceny,LARCENY (DESCRIBE OFFENSE),SILVER SPRING,9100 BLK  MANCHESTER RD,SILVER SPRING,MD,20901,MCPD,Street - Residential,G,3G2,123,9100,,MANCHESTER,,RD,06/07/2019 07:00:00 PM,06/08/2019 10:23:00 AM,39.003503726,-77.011300622,3D,"(39.0035, -77.0113)"
201240274,3562,190023868,05/20/2019 01:32:49 PM,35A,1,Crime Against Society,Drug/Narcotic Violations,DRUGS - MARIJUANA - POSSESS,WHEATON,900 BLK  UNIVERSITY BLV W,SILVER SPRING,MD,20901,MCPD,School/College,L,4L2,158,900,,UNIVERSITY,W,BLV,05/20/2019 12:00:00 AM,05/20/2019 12:00:00 AM,39.03347712,-77.023720537,4D,"(39.0335, -77.0237)"
201211810,5707,180053416,10/25/2018 08:37:32 AM,90J,1,Crime Against Society,Trespass of Real Property,TRESPASSING,BETHESDA,6700 BLK  ROCKLEDGE DR,BETHESDA,MD,20817,MCPD,Parking Garage - Commercial,E,2E3,197,6700,,ROCKLEDGE,,DR,10/25/2018 08:37:00 AM,10/25/2018 09:10:00 AM,39.029658947,-77.132368165,2D,"(39.0297, -77.1324)"
201266848,9199,190056726,11/24/2019 01:27:43 AM,90Z,1,Other,All Other Offenses,POLICE INFORMATION,ROCKVILLE,15200 BLK  PARTNERSHIP RD,POOLESVILLE,MD,20837,MCPD,Residence - Single Family,B,1B3,564,15200,,PARTNERSHIP,,RD,11/23/2019 01:00:00 AM,11/23/2019 03:30:00 AM,39.104140135,-77.37419458,1D,"(39.1041, -77.3742)"
201266849,1311,190056984,11/25/2019 07:05:47 PM,13A,1,Crime Against Person,Aggravated Assault,ASSAULT - AGGRAVATED - POL OFF-OTHER WEAPON,BETHESDA,8500 BLK  CONNECTICUT AVE,CHEVY CHASE,MD,20815,MCPD,Street - In vehicle,D,2D3,040,8500,,CONNECTICUT,,AVE,11/25/2019 07:15:00 PM,,38.994898531,-77.077174629,2D,"(38.9949, -77.0772)"
201244577,2304,190029371,06/19/2019 05:56:22 PM,23G,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,SILVER SPRING,13100 BLK  BROADMORE RD,SILVER SPRING,MD,20904,MCPD,Residence - Driveway,I,3I1,149,13100,,BROADMORE,,RD,06/18/2019 06:30:00 PM,06/19/2019 07:20:00 AM,39.072012572,-76.992551178,3D,"(39.072, -76.9926)"
201243359,2304,190027755,06/10/2019 08:00:35 PM,23G,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,ROCKVILLE,400 BLK  BLANDFORD ST,ROCKVILLE,MD,20850,RCPD,Street - Residential,A,1A1,260,400,,BLANDFORD,,ST,06/08/2019 08:00:00 PM,06/09/2019 10:00:00 AM,39.078642585,-77.150028647,1D,"(39.0786, -77.15)"
201243725,1103,190028208,06/13/2019 09:17:40 AM,11A,1,Crime Against Person,Forcible Rape,RAPE - STRONG-ARM,GERMANTOWN,12600 BLK  GREY EAGLE CT,GERMANTOWN,MD,20874,MCPD,Residence - Apartment/Condo,N,5N1,447,12600,,GREY EAGLE,,CT,06/13/2019 03:00:00 AM,,39.167076379,-77.263532995,5D,"(39.1671, -77.2635)"
201266857,9101,190056850,11/25/2019 05:15:37 AM,90Z,1,Other,All Other Offenses,SUDDEN DEATH,WHEATON,400 BLK  EISNER ST,SILVER SPRING,MD,20901,MCPD,Residence - Single Family,L,4L2,158,400,,EISNER,,ST,11/25/2019 05:15:00 AM,11/25/2019 07:00:00 AM,39.03158536,-77.017762442,4D,"(39.0316, -77.0178)"
201229085,5404,190009936,03/03/2019 07:02:06 AM,90D,1,Crime Against Society,Driving Under the Influence,DRIVING UNDER THE INFLUENCE LIQUOR,SILVER SPRING,13600 BLK  ROBEY RD,SILVER SPRING,MD,20904,MCPD,Street - In vehicle,I,3I2,380,13600,,ROBEY,,RD,03/03/2019 07:02:00 AM,,39.079501387,-76.945056488,3D,"(39.0795, -76.9451)"
201273391,9107,200002054,01/13/2020 12:24:20 AM,90Z,1,Other,All Other Offenses,MISSING PERSON,WHEATON,11800 BLK  GOODLOE RD,SILVER SPRING,MD,20906,MCPD,Residence - Single Family,L,4L1,310,11800,,GOODLOE,,RD,01/12/2020 03:00:00 PM,01/13/2020 01:39:00 AM,39.048375428,-77.087613915,4D,"(39.0484, -77.0876)"
201269245,2304,190059876,12/12/2019 11:27:06 AM,23G,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,SILVER SPRING,12000 BLK  PLUM ORCHARD DR,SILVER SPRING,MD,20904,MCPD,Hotel/Motel/Etc.,I,3I1,146,12000,,PLUM ORCHARD,,DR,12/12/2019 11:27:00 AM,,39.052584906,-76.953192019,3D,"(39.0526, -76.9532)"
201244699,2304,190029485,06/20/2019 10:54:35 AM,23G,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,WHEATON,12500 BLK  EPPING CT,SILVER SPRING,MD,20906,MCPD,Street - Residential,K,4K2,335,12500,,EPPING,,CT,06/19/2019 06:00:00 PM,06/20/2019 09:00:00 AM,39.061812014,-77.059107554,4D,"(39.0618, -77.0591)"
201244911,2304,190029714,06/21/2019 06:09:22 PM,23G,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,MONTGOMERY VILLAGE,19700 BLK  BOXBERRY DR,GAITHERSBURG,MD,20879,MCPD,Residence - Driveway,R,6R3,421,19700,,BOXBERRY,,DR,06/18/2019 04:00:00 PM,06/21/2019 06:30:00 PM,39.180709256,-77.161353763,6D,"(39.1807, -77.1614)"
201243921,2305,190028323,06/13/2019 08:39:16 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,,SILVER SPRING,MD,20904,MCPD,Gas Station,I,3I2,379,,,OLD COLUMBIA,,PIK,06/14/2019 03:26:00 PM,,39.07599845,-76.957745896,3D,"(39.076, -76.9577)"
201269284,2304,190060060,12/13/2019 08:47:12 AM,23G,1,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,LARCENY - AUTO PARTS,SILVER SPRING,3300 BLK  BRIGGS CHANEY RD,SILVER SPRING,MD,20904,MCPD,Auto Dealership,I,3I2,378,3300,,BRIGGS CHANEY,,RD,12/13/2019 08:47:00 AM,,39.078756259,-76.944688015,3D,"(39.0788, -76.9447)"
201269299,2303,190060070,12/13/2019 10:44:13 AM,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,WHEATON,14000 BLK  GEORGIA AVE,SILVER SPRING,MD,20906,MCPD,Retail - Department/Discount Store,K,4K2,342,14000,,GEORGIA,,AVE,12/13/2019 10:44:00 AM,12/13/2019 11:00:00 AM,39.083853587,-77.07792021,4D,"(39.0839, -77.0779)"
201277193,2303,200005996,,23C,1,Crime Against Property,Shoplifting,LARCENY - SHOPLIFTING,SILVER SPRING,900 BLK  THAYER AVE,SILVER SPRING,MD,20910,MCPD,Grocery/Supermarket,G,3G1,670,900,,THAYER,,AVE,01/23/2020 05:30:00 AM,01/23/2020 06:30:00 AM,38.993048885,-77.024086845,3D,"(38.993, -77.0241)"
201265380,1313,190055207,11/15/2019 08:25:15 PM,13B,1,Crime Against Person,Simple Assault,ASSAULT - SIMPLE,WHEATON,2300 BLK  BLUERIDGE AVE,SILVER SPRING,MD,20902,MCPD,Residence - Apartment/Condo,L,4L1,358,2300,,BLUERIDGE,,AVE,11/15/2019 08:25:00 PM,11/15/2019 08:50:00 PM,39.043316897,-77.047957035,4D,"(39.0433, -77.048)"
201269229,5212,190059140,,520,1,Crime Against Society,Weapon Law Violations,WEAPON - POSSESSION,SILVER SPRING,9600 BLK  GEORGIA AVE,SILVER SPRING,MD,20910,MCPD,Street - In vehicle,G,3G2,081,9600,,GEORGIA,,AVE,12/08/2019 03:42:00 AM,12/08/2019 03:42:00 AM,39.012320848,-77.04153139,3D,"(39.0123, -77.0415)"
201273670,2305,200002401,01/14/2020 08:00:58 PM,23F,1,Crime Against Property,Theft From Motor Vehicle,LARCENY - FROM AUTO,SILVER SPRING,800 BLK  WAYNE AVE,SILVER SPRING,MD,20910,MCPD,Parking Lot - Commercial,G,3G1,671,800,,WAYNE,,AVE,01/14/2020 08:00:00 PM,,38.997173193,-77.021876365,3D,"(38.9972, -77.0219)"
201247102,2202,190032412,07/08/2019 12:02:01 PM,220,1,Crime Against Property,Burglary/Breaking and Entering,BURGLARY - FORCED ENTRY-RESIDENTIAL,GERMANTOWN,20000 BLK  APPLEDOWRE CIR,GERMANTOWN,MD,20876,MCPD,Residence - Apartment/Condo,M,5M1,471,20000,,APPLEDOWRE,,CIR,07/08/2019 12:02:00 PM,,39.183280972,-77.234229718,5D,"(39.1833, -77.2342)"
